id,municipality_id:id,name,country_id:id
parish_ve_1007,l10n_ve_address_extended.municipal_ve_417,Urachiche,base.ve
parish_ve_1008,l10n_ve_address_extended.municipal_ve_418,El Guayabo,base.ve
parish_ve_1009,l10n_ve_address_extended.municipal_ve_418,Farriar,base.ve
parish_ve_1010,l10n_ve_address_extended.municipal_ve_441,Isla de Toas,base.ve
parish_ve_1011,l10n_ve_address_extended.municipal_ve_441,Monagas,base.ve
parish_ve_1012,l10n_ve_address_extended.municipal_ve_442,San Timoteo,base.ve
parish_ve_1013,l10n_ve_address_extended.municipal_ve_442,General Urdaneta,base.ve
parish_ve_1014,l10n_ve_address_extended.municipal_ve_442,Libertador,base.ve
parish_ve_1015,l10n_ve_address_extended.municipal_ve_442,Marcelino Briceño,base.ve
parish_ve_1016,l10n_ve_address_extended.municipal_ve_442,Pueblo Nuevo,base.ve
parish_ve_1017,l10n_ve_address_extended.municipal_ve_442,Manuel Guanipa Matos,base.ve
parish_ve_1018,l10n_ve_address_extended.municipal_ve_443,Ambrosio,base.ve
parish_ve_1019,l10n_ve_address_extended.municipal_ve_443,Carmen Herrera,base.ve
parish_ve_1020,l10n_ve_address_extended.municipal_ve_443,La Rosa,base.ve
parish_ve_1021,l10n_ve_address_extended.municipal_ve_443,Germán Ríos Linares,base.ve
parish_ve_1022,l10n_ve_address_extended.municipal_ve_443,San Benito,base.ve
parish_ve_1023,l10n_ve_address_extended.municipal_ve_443,Rómulo Betancourt,base.ve
parish_ve_1024,l10n_ve_address_extended.municipal_ve_443,Jorge Hernández,base.ve
parish_ve_1025,l10n_ve_address_extended.municipal_ve_443,Punta Gorda,base.ve
parish_ve_1026,l10n_ve_address_extended.municipal_ve_443,Arístides Calvani,base.ve
parish_ve_1027,l10n_ve_address_extended.municipal_ve_444,Encontrados,base.ve
parish_ve_1028,l10n_ve_address_extended.municipal_ve_444,Udón Pérez,base.ve
parish_ve_1029,l10n_ve_address_extended.municipal_ve_445,Moralito,base.ve
parish_ve_1030,l10n_ve_address_extended.municipal_ve_445,San Carlos del Zulia,base.ve
parish_ve_1031,l10n_ve_address_extended.municipal_ve_445,Santa Cruz del Zulia,base.ve
parish_ve_1032,l10n_ve_address_extended.municipal_ve_445,Santa Bárbara,base.ve
parish_ve_1033,l10n_ve_address_extended.municipal_ve_445,Urribarrí,base.ve
parish_ve_1034,l10n_ve_address_extended.municipal_ve_446,Carlos Quevedo,base.ve
parish_ve_1035,l10n_ve_address_extended.municipal_ve_446,Francisco Javier Pulgar,base.ve
parish_ve_1036,l10n_ve_address_extended.municipal_ve_446,Simón Rodríguez,base.ve
parish_ve_1037,l10n_ve_address_extended.municipal_ve_446,Guamo-Gavilanes,base.ve
parish_ve_1038,l10n_ve_address_extended.municipal_ve_448,La Concepción,base.ve
parish_ve_1039,l10n_ve_address_extended.municipal_ve_448,San José,base.ve
parish_ve_1040,l10n_ve_address_extended.municipal_ve_448,Mariano Parra León,base.ve
parish_ve_1041,l10n_ve_address_extended.municipal_ve_448,José Ramón Yépez,base.ve
parish_ve_1042,l10n_ve_address_extended.municipal_ve_449,Jesús María Semprún,base.ve
parish_ve_1043,l10n_ve_address_extended.municipal_ve_449,Barí,base.ve
parish_ve_1044,l10n_ve_address_extended.municipal_ve_450,Concepción,base.ve
parish_ve_1045,l10n_ve_address_extended.municipal_ve_450,Andrés Bello,base.ve
parish_ve_1046,l10n_ve_address_extended.municipal_ve_450,Chiquinquirá,base.ve
parish_ve_1047,l10n_ve_address_extended.municipal_ve_450,El Carmelo,base.ve
parish_ve_1048,l10n_ve_address_extended.municipal_ve_450,Potreritos,base.ve
parish_ve_1049,l10n_ve_address_extended.municipal_ve_451,Libertad,base.ve
parish_ve_1050,l10n_ve_address_extended.municipal_ve_451,Alonso de Ojeda,base.ve
parish_ve_1051,l10n_ve_address_extended.municipal_ve_451,Venezuela,base.ve
parish_ve_1052,l10n_ve_address_extended.municipal_ve_451,Eleazar López Contreras,base.ve
parish_ve_1053,l10n_ve_address_extended.municipal_ve_451,Campo Lara,base.ve
parish_ve_1054,l10n_ve_address_extended.municipal_ve_452,Bartolomé de las Casas,base.ve
parish_ve_1055,l10n_ve_address_extended.municipal_ve_452,Libertad,base.ve
parish_ve_1056,l10n_ve_address_extended.municipal_ve_452,Río Negro,base.ve
parish_ve_1057,l10n_ve_address_extended.municipal_ve_452,San José de Perijá,base.ve
parish_ve_1058,l10n_ve_address_extended.municipal_ve_453,San Rafael,base.ve
parish_ve_1059,l10n_ve_address_extended.municipal_ve_453,La Sierrita,base.ve
parish_ve_1060,l10n_ve_address_extended.municipal_ve_453,Las Parcelas,base.ve
parish_ve_1061,l10n_ve_address_extended.municipal_ve_453,Luis de Vicente,base.ve
parish_ve_1062,l10n_ve_address_extended.municipal_ve_453,Monseñor Marcos Sergio Godoy,base.ve
parish_ve_1063,l10n_ve_address_extended.municipal_ve_453,Ricaurte,base.ve
parish_ve_1064,l10n_ve_address_extended.municipal_ve_453,Tamare,base.ve
parish_ve_1065,l10n_ve_address_extended.municipal_ve_454,Antonio Borjas Romero,base.ve
parish_ve_1066,l10n_ve_address_extended.municipal_ve_454,Bolívar,base.ve
parish_ve_1067,l10n_ve_address_extended.municipal_ve_454,Cacique Mara,base.ve
parish_ve_1068,l10n_ve_address_extended.municipal_ve_454,Carracciolo Parra Pérez,base.ve
parish_ve_1069,l10n_ve_address_extended.municipal_ve_454,Cecilio Acosta,base.ve
parish_ve_1070,l10n_ve_address_extended.municipal_ve_454,Cristo de Aranza,base.ve
parish_ve_1071,l10n_ve_address_extended.municipal_ve_454,Coquivacoa,base.ve
parish_ve_1072,l10n_ve_address_extended.municipal_ve_454,Chiquinquirá,base.ve
parish_ve_1073,l10n_ve_address_extended.municipal_ve_454,Francisco Eugenio Bustamante,base.ve
parish_ve_1074,l10n_ve_address_extended.municipal_ve_454,Idelfonzo Vásquez,base.ve
parish_ve_1075,l10n_ve_address_extended.municipal_ve_454,Juana de Ávila,base.ve
parish_ve_1076,l10n_ve_address_extended.municipal_ve_454,Luis Hurtado Higuera,base.ve
parish_ve_1077,l10n_ve_address_extended.municipal_ve_454,Manuel Dagnino,base.ve
parish_ve_1078,l10n_ve_address_extended.municipal_ve_454,Olegario Villalobos,base.ve
parish_ve_1079,l10n_ve_address_extended.municipal_ve_454,Raúl Leoni,base.ve
parish_ve_1080,l10n_ve_address_extended.municipal_ve_454,Santa Lucía,base.ve
parish_ve_1081,l10n_ve_address_extended.municipal_ve_454,Venancio Pulgar,base.ve
parish_ve_1082,l10n_ve_address_extended.municipal_ve_454,San Isidro,base.ve
parish_ve_1083,l10n_ve_address_extended.municipal_ve_455,Altagracia,base.ve
parish_ve_1084,l10n_ve_address_extended.municipal_ve_455,Faría,base.ve
parish_ve_1085,l10n_ve_address_extended.municipal_ve_455,Ana María Campos,base.ve
parish_ve_1086,l10n_ve_address_extended.municipal_ve_455,San Antonio,base.ve
parish_ve_1087,l10n_ve_address_extended.municipal_ve_455,San José,base.ve
parish_ve_1088,l10n_ve_address_extended.municipal_ve_456,Donaldo García,base.ve
parish_ve_1089,l10n_ve_address_extended.municipal_ve_456,El Rosario,base.ve
parish_ve_1090,l10n_ve_address_extended.municipal_ve_456,Sixto Zambrano,base.ve
parish_ve_1091,l10n_ve_address_extended.municipal_ve_457,San Francisco,base.ve
parish_ve_1092,l10n_ve_address_extended.municipal_ve_457,El Bajo,base.ve
parish_ve_1093,l10n_ve_address_extended.municipal_ve_457,Domitila Flores,base.ve
parish_ve_1094,l10n_ve_address_extended.municipal_ve_457,Francisco Ochoa,base.ve
parish_ve_1095,l10n_ve_address_extended.municipal_ve_457,Los Cortijos,base.ve
parish_ve_1096,l10n_ve_address_extended.municipal_ve_457,Marcial Hernández,base.ve
parish_ve_1097,l10n_ve_address_extended.municipal_ve_458,Santa Rita,base.ve
parish_ve_1098,l10n_ve_address_extended.municipal_ve_458,El Mene,base.ve
parish_ve_1099,l10n_ve_address_extended.municipal_ve_458,Pedro Lucas Urribarrí,base.ve
parish_ve_1100,l10n_ve_address_extended.municipal_ve_458,José Cenobio Urribarrí,base.ve
parish_ve_1101,l10n_ve_address_extended.municipal_ve_459,Rafael Maria Baralt,base.ve
parish_ve_1102,l10n_ve_address_extended.municipal_ve_459,Manuel Manrique,base.ve
parish_ve_1103,l10n_ve_address_extended.municipal_ve_459,Rafael Urdaneta,base.ve
parish_ve_1104,l10n_ve_address_extended.municipal_ve_460,Bobures,base.ve
parish_ve_1105,l10n_ve_address_extended.municipal_ve_460,Gibraltar,base.ve
parish_ve_1106,l10n_ve_address_extended.municipal_ve_460,Heras,base.ve
parish_ve_1107,l10n_ve_address_extended.municipal_ve_460,Monseñor Arturo Álvarez,base.ve
parish_ve_1108,l10n_ve_address_extended.municipal_ve_460,Rómulo Gallegos,base.ve
parish_ve_1109,l10n_ve_address_extended.municipal_ve_460,El Batey,base.ve
parish_ve_1110,l10n_ve_address_extended.municipal_ve_461,Rafael Urdaneta,base.ve
parish_ve_1111,l10n_ve_address_extended.municipal_ve_461,La Victoria,base.ve
parish_ve_1112,l10n_ve_address_extended.municipal_ve_461,Raúl Cuenca,base.ve
parish_ve_1113,l10n_ve_address_extended.municipal_ve_447,Sinamaica,base.ve
parish_ve_1114,l10n_ve_address_extended.municipal_ve_447,Alta Guajira,base.ve
parish_ve_1115,l10n_ve_address_extended.municipal_ve_447,Elías Sánchez Rubio,base.ve
parish_ve_1116,l10n_ve_address_extended.municipal_ve_447,Guajira,base.ve
parish_ve_1117,l10n_ve_address_extended.municipal_ve_462,Altagracia,base.ve
parish_ve_1118,l10n_ve_address_extended.municipal_ve_462,Antímano,base.ve
parish_ve_1119,l10n_ve_address_extended.municipal_ve_462,Caricuao,base.ve
parish_ve_1120,l10n_ve_address_extended.municipal_ve_462,Catedral,base.ve
parish_ve_1121,l10n_ve_address_extended.municipal_ve_462,Coche,base.ve
parish_ve_1122,l10n_ve_address_extended.municipal_ve_462,El Junquito,base.ve
parish_ve_1123,l10n_ve_address_extended.municipal_ve_462,El Paraíso,base.ve
parish_ve_1124,l10n_ve_address_extended.municipal_ve_462,El Recreo,base.ve
parish_ve_1125,l10n_ve_address_extended.municipal_ve_462,El Valle,base.ve
parish_ve_1126,l10n_ve_address_extended.municipal_ve_462,La Candelaria,base.ve
parish_ve_1127,l10n_ve_address_extended.municipal_ve_462,La Pastora,base.ve
parish_ve_1128,l10n_ve_address_extended.municipal_ve_462,La Vega,base.ve
parish_ve_1129,l10n_ve_address_extended.municipal_ve_462,Macarao,base.ve
parish_ve_1130,l10n_ve_address_extended.municipal_ve_462,San Agustín,base.ve
parish_ve_1131,l10n_ve_address_extended.municipal_ve_462,San Bernardino,base.ve
parish_ve_1132,l10n_ve_address_extended.municipal_ve_462,San José,base.ve
parish_ve_1133,l10n_ve_address_extended.municipal_ve_462,San Juan,base.ve
parish_ve_1134,l10n_ve_address_extended.municipal_ve_462,San Pedro,base.ve
parish_ve_1135,l10n_ve_address_extended.municipal_ve_462,Santa Rosalía,base.ve
parish_ve_1136,l10n_ve_address_extended.municipal_ve_462,Santa Teresa,base.ve
parish_ve_1137,l10n_ve_address_extended.municipal_ve_462,Sucre (Catia),base.ve
parish_ve_1138,l10n_ve_address_extended.municipal_ve_462,23 de enero,base.ve
